seq,handle,status,api_address,module,document,interface_group,action,node_name,full_path,source_file
246,142b1298,OK,U8API/Forecast/ForecastDelete,生产制造照档案API.TransVouch.Save_Before,产品预测订单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,删除产品预测订单API.TransVouch.Save_Before,删除产品预测订单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/产品预测订单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/删除产品预测订单API.TransVouch.Save_Before,parts/246_142b1298_删除产品预测订单API.TransVouch.Save_Before.txt
247,142b0de8,OK,U8API/Forecast/ForecastAuditing,生产制造照档案API.TransVouch.Save_Before,产品预测订单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,审核产品预测订单API.TransVouch.Save_Before,审核产品预测订单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/产品预测订单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/审核产品预测订单API.TransVouch.Save_Before,parts/247_142b0de8_审核产品预测订单API.TransVouch.Save_Before.txt
248,142b0e18,OK,U8API/Forecast/ForecastUnauditing,生产制造照档案API.TransVouch.Save_Before,产品预测订单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,弃审产品预测订单API.TransVouch.Save_Before,弃审产品预测订单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/产品预测订单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/弃审产品预测订单API.TransVouch.Save_Before,parts/248_142b0e18_弃审产品预测订单API.TransVouch.Save_Before.txt
249,142b14d8,OK,U8API/MOrder/MOrderAdd,生产制造照档案API.TransVouch.Save_Before,生产订单测订单API.TransVouch.Save_Before,服务接口订单API.TransVouch.Save_Before,新增生产订单单API.TransVouch.Save_Before,新增生产订单单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/生产订单测订单API.TransVouch.Save_Before/服务接口订单API.TransVouch.Save_Before/新增生产订单单API.TransVouch.Save_Before,parts/249_142b14d8_新增生产订单单API.TransVouch.Save_Before.txt
250,142b1328,OK,U8API/MOrder/MOrderAuditing,生产制造照档案API.TransVouch.Save_Before,生产订单测订单API.TransVouch.Save_Before,服务接口订单API.TransVouch.Save_Before,审核生产订单单API.TransVouch.Save_Before,审核生产订单单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/生产订单测订单API.TransVouch.Save_Before/服务接口订单API.TransVouch.Save_Before/审核生产订单单API.TransVouch.Save_Before,parts/250_142b1328_审核生产订单单API.TransVouch.Save_Before.txt
251,142b15c8,OK,U8API/MOrder/MOrderDelete,生产制造照档案API.TransVouch.Save_Before,生产订单测订单API.TransVouch.Save_Before,服务接口订单API.TransVouch.Save_Before,删除生产订单单API.TransVouch.Save_Before,删除生产订单单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/生产订单测订单API.TransVouch.Save_Before/服务接口订单API.TransVouch.Save_Before/删除生产订单单API.TransVouch.Save_Before,parts/251_142b15c8_删除生产订单单API.TransVouch.Save_Before.txt
252,142b1868,OK,U8API/MOrder/MOrderLoad,生产制造照档案API.TransVouch.Save_Before,生产订单测订单API.TransVouch.Save_Before,服务接口订单API.TransVouch.Save_Before,查询生产订单单API.TransVouch.Save_Before,查询生产订单单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/生产订单测订单API.TransVouch.Save_Before/服务接口订单API.TransVouch.Save_Before/查询生产订单单API.TransVouch.Save_Before,parts/252_142b1868_查询生产订单单API.TransVouch.Save_Before.txt
253,142b1358,OK,U8API/MOrder/MOrderUnauditing,生产制造照档案API.TransVouch.Save_Before,生产订单测订单API.TransVouch.Save_Before,服务接口订单API.TransVouch.Save_Before,弃审生产订单单API.TransVouch.Save_Before,弃审生产订单单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/生产订单测订单API.TransVouch.Save_Before/服务接口订单API.TransVouch.Save_Before/弃审生产订单单API.TransVouch.Save_Before,parts/253_142b1358_弃审生产订单单API.TransVouch.Save_Before.txt
254,142b1388,OK,U8API/MOrder/MOrderUpdate,生产制造照档案API.TransVouch.Save_Before,生产订单测订单API.TransVouch.Save_Before,服务接口订单API.TransVouch.Save_Before,更新生产订单单API.TransVouch.Save_Before,更新生产订单单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/生产订单测订单API.TransVouch.Save_Before/服务接口订单API.TransVouch.Save_Before/更新生产订单单API.TransVouch.Save_Before,parts/254_142b1388_更新生产订单单API.TransVouch.Save_Before.txt
255,142b17a8,OK,U8API/MoRouting/MoRoutingLoad,生产制造照档案API.TransVouch.Save_Before,工序资料单单API.TransVouch.Save_Before,服务接口单单API.TransVouch.Save_Before,查询工序资料单API.TransVouch.Save_Before,查询工序资料单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序资料单单API.TransVouch.Save_Before/服务接口单单API.TransVouch.Save_Before/查询工序资料单API.TransVouch.Save_Before,parts/255_142b17a8_查询工序资料单API.TransVouch.Save_Before.txt
256,142b1688,OK,U8API/MoRoutingBill/MoRoutingBillAdd,生产制造照档案API.TransVouch.Save_Before,订单报工料单API.TransVouch.Save_Before,服务接口单API.TransVouch.Save_Before,订单报工新增,订单报工新增单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/订单报工料单API.TransVouch.Save_Before/服务接口单API.TransVouch.Save_Before/订单报工新增单API.TransVouch.Save_Before,parts/256_142b1688_订单报工新增单API.TransVouch.Save_Before.txt
257,142b1ad8,OK,U8API/OpTransform/OpTransformAdd,生产制造照档案API.TransVouch.Save_Before,工序转移单单API.TransVouch.Save_Before,服务接口单API.TransVouch.Save_Before,新增工序转移单API.TransVouch.Save_Before,新增工序转移单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序转移单单API.TransVouch.Save_Before/服务接口单API.TransVouch.Save_Before/新增工序转移单API.TransVouch.Save_Before,parts/257_142b1ad8_新增工序转移单API.TransVouch.Save_Before.txt
258,142b1b68,OK,U8API/OpTransform/OpTransformLoad,生产制造照档案API.TransVouch.Save_Before,工序转移单单API.TransVouch.Save_Before,服务接口单API.TransVouch.Save_Before,查询工序转移单API.TransVouch.Save_Before,查询工序转移单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序转移单单API.TransVouch.Save_Before/服务接口单API.TransVouch.Save_Before/查询工序转移单API.TransVouch.Save_Before,parts/258_142b1b68_查询工序转移单API.TransVouch.Save_Before.txt
259,142b1da8,OK,U8API/OpTransform/OpTransformDelete,生产制造照档案API.TransVouch.Save_Before,工序转移单单API.TransVouch.Save_Before,服务接口单API.TransVouch.Save_Before,删除工序转移单API.TransVouch.Save_Before,删除工序转移单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序转移单单API.TransVouch.Save_Before/服务接口单API.TransVouch.Save_Before/删除工序转移单API.TransVouch.Save_Before,parts/259_142b1da8_删除工序转移单API.TransVouch.Save_Before.txt
260,142b1f88,OK,U8API/OrderBom/OrderBomAdd,生产制造照档案API.TransVouch.Save_Before,订单物料清单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,新增订单物料清单API.TransVouch.Save_Before,新增订单物料清单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/订单物料清单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/新增订单物料清单API.TransVouch.Save_Before,parts/260_142b1f88_新增订单物料清单API.TransVouch.Save_Before.txt
261,142b2138,OK,U8API/OrderBom/OrderBomAuditing,生产制造照档案API.TransVouch.Save_Before,订单物料清单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,审核订单物料清单API.TransVouch.Save_Before,审核订单物料清单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/订单物料清单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/审核订单物料清单API.TransVouch.Save_Before,parts/261_142b2138_审核订单物料清单API.TransVouch.Save_Before.txt
262,142b1ef8,OK,U8API/OrderBom/OrderBomDelete,生产制造照档案API.TransVouch.Save_Before,订单物料清单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,删除订单物料清单API.TransVouch.Save_Before,删除订单物料清单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/订单物料清单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/删除订单物料清单API.TransVouch.Save_Before,parts/262_142b1ef8_删除订单物料清单API.TransVouch.Save_Before.txt
263,142b2438,OK,U8API/OrderBom/OrderBomLoad,生产制造照档案API.TransVouch.Save_Before,订单物料清单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,查询订单物料清单API.TransVouch.Save_Before,查询订单物料清单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/订单物料清单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/查询订单物料清单API.TransVouch.Save_Before,parts/263_142b2438_查询订单物料清单API.TransVouch.Save_Before.txt
264,142b2348,OK,U8API/OrderBom/OrderBomUnauditing,生产制造照档案API.TransVouch.Save_Before,订单物料清单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,弃审订单物料清单API.TransVouch.Save_Before,弃审订单物料清单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/订单物料清单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/弃审订单物料清单API.TransVouch.Save_Before,parts/264_142b2348_弃审订单物料清单API.TransVouch.Save_Before.txt
265,142b2048,OK,U8API/OrderBom/OrderBomUpdate,生产制造照档案API.TransVouch.Save_Before,订单物料清单API.TransVouch.Save_Before,服务接口API.TransVouch.Save_Before,更新订单物料清单API.TransVouch.Save_Before,更新订单物料清单API.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/订单物料清单API.TransVouch.Save_Before/服务接口API.TransVouch.Save_Before/更新订单物料清单API.TransVouch.Save_Before,parts/265_142b2048_更新订单物料清单API.TransVouch.Save_Before.txt
266,142b2528,OK,U8API/PFReport/PFReportAdd,生产制造照档案API.TransVouch.Save_Before,工序流转卡完工单API.TransVouch.Save_Before,服务接口工单API.TransVouch.Save_Before,新增工序流转卡完工单,新增工序流转卡完工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序流转卡完工单API.TransVouch.Save_Before/服务接口工单API.TransVouch.Save_Before/新增工序流转卡完工单PI.TransVouch.Save_Before,parts/266_142b2528_新增工序流转卡完工单PI.TransVouch.Save_Before.txt
267,142b2558,OK,U8API/PFReport/PFReportUpdate,生产制造照档案API.TransVouch.Save_Before,工序流转卡完工单API.TransVouch.Save_Before,服务接口工单API.TransVouch.Save_Before,更新工序流转卡完工单,更新工序流转卡完工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序流转卡完工单API.TransVouch.Save_Before/服务接口工单API.TransVouch.Save_Before/更新工序流转卡完工单PI.TransVouch.Save_Before,parts/267_142b2558_更新工序流转卡完工单PI.TransVouch.Save_Before.txt
268,142b27f8,OK,U8API/PFReport/PFReportDelete,生产制造照档案API.TransVouch.Save_Before,工序流转卡完工单API.TransVouch.Save_Before,服务接口工单API.TransVouch.Save_Before,删除工序流转卡完工单,删除工序流转卡完工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序流转卡完工单API.TransVouch.Save_Before/服务接口工单API.TransVouch.Save_Before/删除工序流转卡完工单PI.TransVouch.Save_Before,parts/268_142b27f8_删除工序流转卡完工单PI.TransVouch.Save_Before.txt
269,142b2948,OK,U8API/PFReport/PFReportLoad,生产制造照档案API.TransVouch.Save_Before,工序流转卡完工单API.TransVouch.Save_Before,服务接口工单API.TransVouch.Save_Before,查询工序流转卡完工单,查询工序流转卡完工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序流转卡完工单API.TransVouch.Save_Before/服务接口工单API.TransVouch.Save_Before/查询工序流转卡完工单PI.TransVouch.Save_Before,parts/269_142b2948_查询工序流转卡完工单PI.TransVouch.Save_Before.txt
270,142b28b8,OK,U8API/PFReport/PFReport2WorkHRNote,生产制造照档案API.TransVouch.Save_Before,工序流转卡完工单API.TransVouch.Save_Before,服务接口工单API.TransVouch.Save_Before,生成工时记录单工单PI.TransVouch.Save_Before,生成工时记录单工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工序流转卡完工单API.TransVouch.Save_Before/服务接口工单API.TransVouch.Save_Before/生成工时记录单工单PI.TransVouch.Save_Before,parts/270_142b28b8_生成工时记录单工单PI.TransVouch.Save_Before.txt
271,142b2768,OK,U8API/PlanRange/PlanRangeLoad,生产制造照档案API.TransVouch.Save_Before,计划范围录单工单PI.TransVouch.Save_Before,服务接口录单工单PI.TransVouch.Save_Before,查询计划范围,查询计划范围工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/计划范围录单工单PI.TransVouch.Save_Before/服务接口录单工单PI.TransVouch.Save_Before/查询计划范围工单PI.TransVouch.Save_Before,parts/271_142b2768_查询计划范围工单PI.TransVouch.Save_Before.txt
272,142b2888,OK,U8API/PlanRange/PlanRangeAdd,生产制造照档案API.TransVouch.Save_Before,计划范围录单工单PI.TransVouch.Save_Before,服务接口录单工单PI.TransVouch.Save_Before,新增计划范围,新增计划范围工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/计划范围录单工单PI.TransVouch.Save_Before/服务接口录单工单PI.TransVouch.Save_Before/新增计划范围工单PI.TransVouch.Save_Before,parts/272_142b2888_新增计划范围工单PI.TransVouch.Save_Before.txt
273,142b2a38,OK,U8API/PlanRange/PlanRangeUpdate,生产制造照档案API.TransVouch.Save_Before,计划范围录单工单PI.TransVouch.Save_Before,服务接口录单工单PI.TransVouch.Save_Before,更新计划范围,更新计划范围工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/计划范围录单工单PI.TransVouch.Save_Before/服务接口录单工单PI.TransVouch.Save_Before/更新计划范围工单PI.TransVouch.Save_Before,parts/273_142b2a38_更新计划范围工单PI.TransVouch.Save_Before.txt
274,142b2588,OK,U8API/PlanRange/PlanRangeDelete,生产制造照档案API.TransVouch.Save_Before,计划范围录单工单PI.TransVouch.Save_Before,服务接口录单工单PI.TransVouch.Save_Before,删除计划范围,删除计划范围工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/计划范围录单工单PI.TransVouch.Save_Before/服务接口录单工单PI.TransVouch.Save_Before/删除计划范围工单PI.TransVouch.Save_Before,parts/274_142b2588_删除计划范围工单PI.TransVouch.Save_Before.txt
275,142b2b28,OK,U8API/Routing/RoutingAdd,生产制造照档案API.TransVouch.Save_Before,工艺路线围工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,新增工艺路线工单PI.TransVouch.Save_Before,新增工艺路线工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工艺路线围工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/新增工艺路线工单PI.TransVouch.Save_Before,parts/275_142b2b28_新增工艺路线工单PI.TransVouch.Save_Before.txt
276,142b2e58,OK,U8API/Routing/RoutingAuditing,生产制造照档案API.TransVouch.Save_Before,工艺路线围工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,审核工艺路线工单PI.TransVouch.Save_Before,审核工艺路线工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工艺路线围工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/审核工艺路线工单PI.TransVouch.Save_Before,parts/276_142b2e58_审核工艺路线工单PI.TransVouch.Save_Before.txt
277,142b3068,OK,U8API/Routing/RoutingDelete,生产制造照档案API.TransVouch.Save_Before,工艺路线围工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,删除工艺路线工单PI.TransVouch.Save_Before,删除工艺路线工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工艺路线围工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/删除工艺路线工单PI.TransVouch.Save_Before,parts/277_142b3068_删除工艺路线工单PI.TransVouch.Save_Before.txt
278,142b2bb8,OK,U8API/Routing/RoutingLoad,生产制造照档案API.TransVouch.Save_Before,工艺路线围工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,查询工艺路线工单PI.TransVouch.Save_Before,查询工艺路线工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工艺路线围工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/查询工艺路线工单PI.TransVouch.Save_Before,parts/278_142b2bb8_查询工艺路线工单PI.TransVouch.Save_Before.txt
279,142b2be8,OK,U8API/Routing/RoutingUnauditing,生产制造照档案API.TransVouch.Save_Before,工艺路线围工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,弃审工艺路线工单PI.TransVouch.Save_Before,弃审工艺路线工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工艺路线围工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/弃审工艺路线工单PI.TransVouch.Save_Before,parts/279_142b2be8_弃审工艺路线工单PI.TransVouch.Save_Before.txt
280,142b2cd8,OK,U8API/Routing/RoutingUpdate,生产制造照档案API.TransVouch.Save_Before,工艺路线围工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,更新工艺路线工单PI.TransVouch.Save_Before,更新工艺路线工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工艺路线围工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/更新工艺路线工单PI.TransVouch.Save_Before,parts/280_142b2cd8_更新工艺路线工单PI.TransVouch.Save_Before.txt
281,142b34b8,OK,U8API/WorkHrNote/WorkHrNoteAdd,生产制造照档案API.TransVouch.Save_Before,工时记录单工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,新增工时记录单,新增工时记录单工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工时记录单工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/新增工时记录单工单PI.TransVouch.Save_Before,parts/281_142b34b8_新增工时记录单工单PI.TransVouch.Save_Before.txt
282,142b35d8,OK,U8API/WorkHrNote/WorkHrNoteDelete,生产制造照档案API.TransVouch.Save_Before,工时记录单工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,删除工时记录单,删除工时记录单工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工时记录单工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/删除工时记录单工单PI.TransVouch.Save_Before,parts/282_142b35d8_删除工时记录单工单PI.TransVouch.Save_Before.txt
283,142b31e8,OK,U8API/WorkHrNote/WorkHrNoteLoad,生产制造照档案API.TransVouch.Save_Before,工时记录单工单PI.TransVouch.Save_Before,服务接口工单PI.TransVouch.Save_Before,查询工时记录单,查询工时记录单工单PI.TransVouch.Save_Before,U8API资源管理器/U8API源管理器/生产制造照档案API.TransVouch.Save_Before/工时记录单工单PI.TransVouch.Save_Before/服务接口工单PI.TransVouch.Save_Before/查询工时记录单工单PI.TransVouch.Save_Before,parts/283_142b31e8_查询工时记录单工单PI.TransVouch.Save_Before.txt
284,d831f70,OK,U8ERP_V8.70/AP/APWorkFlowSrv.clsCloseFinalVerifySrv,U8WorkFlowPI.TransVouch.Save_Before,应付系统kFlowPI.TransVouch.Save_Before,服务接口kFlowPI.TransVouch.Save_Before,应付终审服务lowPI.TransVouch.Save_Before,应付终审服务lowPI.TransVouch.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/应付系统kFlowPI.TransVouch.Save_Before/服务接口kFlowPI.TransVouch.Save_Before/应付终审服务lowPI.TransVouch.Save_Before,parts/284_d831f70_应付终审服务lowPI.TransVouch.Save_Before.txt
285,d832180,OK,U8ERP_V8.70/AP/APWorkFlowSrv.clsBudgetPlug,U8WorkFlowPI.TransVouch.Save_Before,应付系统kFlowPI.TransVouch.Save_Before,服务接口kFlowPI.TransVouch.Save_Before,应付系统扣减预算服务PI.TransVouch.Save_Before,应付系统扣减预算服务PI.TransVouch.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/应付系统kFlowPI.TransVouch.Save_Before/服务接口kFlowPI.TransVouch.Save_Before/应付系统扣减预算服务PI.TransVouch.Save_Before,parts/285_d832180_应付系统扣减预算服务PI.TransVouch.Save_Before.txt
286,d831f40,OK,U8ERP_V8.70/AP/APWorkFlowSrv.clsUnBudgetPlug,U8WorkFlowPI.TransVouch.Save_Before,应付系统kFlowPI.TransVouch.Save_Before,服务接口kFlowPI.TransVouch.Save_Before,应付系统回冲预算服务PI.TransVouch.Save_Before,应付系统回冲预算服务PI.TransVouch.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/应付系统kFlowPI.TransVouch.Save_Before/服务接口kFlowPI.TransVouch.Save_Before/应付系统回冲预算服务PI.TransVouch.Save_Before,parts/286_d831f40_应付系统回冲预算服务PI.TransVouch.Save_Before.txt
287,d831d60,OK,U8ERP_V8.70/AR/APWorkFlowSrv.clsCloseFinalVerifySrv,U8WorkFlowPI.TransVouch.Save_Before,应收系统冲预算服务PI.TransVouch.Save_Before,服务接口冲预算服务PI.TransVouch.Save_Before,应收终审服务算服务PI.TransVouch.Save_Before,应收终审服务算服务PI.TransVouch.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/应收系统冲预算服务PI.TransVouch.Save_Before/服务接口冲预算服务PI.TransVouch.Save_Before/应收终审服务算服务PI.TransVouch.Save_Before,parts/287_d831d60_应收终审服务算服务PI.TransVouch.Save_Before.txt
288,d833ce0,OK,U8ERP_V8.70/Audit/GSWorkFlowSrv.clsGSWorkFlowSrv,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,GSP管理终审服务变动.提交消息交消息.Save_Before,GSP管理终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/GSP管理终审服务变动.提交消息交消息.Save_Before,parts/288_d833ce0_GSP管理终审服务变动.提交消息交消息.Save_Before.txt
289,d833d10,OK,U8ERP_V8.70/Audit/PUWorkFlowSrv.clsPUWorkFlowSrvAuto,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,采购终审终审服务变动.提交消息交消息.Save_Before,采购终审终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/采购终审终审服务变动.提交消息交消息.Save_Before,parts/289_d833d10_采购终审终审服务变动.提交消息交消息.Save_Before.txt
290,d833d40,OK,U8ERP_V8.70/Audit/QMWorkFlowSrv.clsQMWorkFlowSrv,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,质量管理终审服务变动.提交消息交消息.Save_Before,质量管理终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/质量管理终审服务变动.提交消息交消息.Save_Before,parts/290_d833d40_质量管理终审服务变动.提交消息交消息.Save_Before.txt
291,d833d70,OK,U8ERP_V8.70/Audit/SAWorkFlowSrv.clsSAAutoSrv,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,销售管理终审服务变动.提交消息交消息.Save_Before,销售管理终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/销售管理终审服务变动.提交消息交消息.Save_Before,parts/291_d833d70_销售管理终审服务变动.提交消息交消息.Save_Before.txt
292,d833e30,OK,U8ERP_V8.70/Audit/STWorkFlowSrv.clsSTVouchAutoSrv,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,库存管理终审服务变动.提交消息交消息.Save_Before,库存管理终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/库存管理终审服务变动.提交消息交消息.Save_Before,parts/292_d833e30_库存管理终审服务变动.提交消息交消息.Save_Before.txt
293,d833e90,OK,U8ERP_V8.70/Audit/UFSoft.U8.EX.Credit.AuditService.Audit,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,出口管理终审服务变动.提交消息交消息.Save_Before,出口管理终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/出口管理终审服务变动.提交消息交消息.Save_Before,parts/293_d833e90_出口管理终审服务变动.提交消息交消息.Save_Before.txt
294,d833ef0,OK,U8ERP_V8.70/Audit/UFsoft.U8.ECN.Service.EcnApplyService.Audit,U8WorkFlowPI.TransVouch.Save_Before,审批审服务算服务PI.TransVouch.Save_Before,服务接口的提交消息变动.提交消息交消息.Save_Before,工程变更终审服务变动.提交消息交消息.Save_Before,工程变更终审服务变动.提交消息交消息.Save_Before,U8API资源管理器/U8WorkFlowPI.TransVouch.Save_Before/审批审服务算服务PI.TransVouch.Save_Before/服务接口的提交消息变动.提交消息交消息.Save_Before/工程变更终审服务变动.提交消息交消息.Save_Before,parts/294_d833ef0_工程变更终审服务变动.提交消息交消息.Save_Before.txt
